                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                  1.016,                0.70463,                 1.2066,                0.93044,                0.82697,                0.88373,                0.64091,                0.87266,                0.52238,                 1.0952,               0.005776,               0.005776,               0.005776
                    131,                 1.0191,                0.70609,                 1.2069,                0.93351,                0.82238,                 0.8851,                0.63715,                0.87673,                0.52272,                 1.1046,               0.005743,               0.005743,               0.005743
                    132,                  1.014,                0.69851,                 1.2004,                0.93977,                0.82378,                 0.8858,                0.63869,                0.88078,                 0.5238,                 1.1018,                0.00571,                0.00571,                0.00571
                    133,                0.99827,                0.69453,                 1.1987,                0.95024,                0.81403,                0.88589,                0.63837,                0.87496,                0.52422,                 1.0997,               0.005677,               0.005677,               0.005677
                    134,                 1.0108,                0.69778,                 1.2071,                0.91989,                0.83742,                0.88522,                0.64588,                0.86211,                0.51727,                 1.0886,               0.005644,               0.005644,               0.005644
                    135,                 1.0127,                0.69042,                 1.2024,                0.92429,                0.84302,                0.88995,                0.64758,                0.86772,                0.51604,                 1.0938,               0.005611,               0.005611,               0.005611
                    136,                  1.016,                0.70755,                 1.1984,                0.93517,                0.82776,                0.88814,                0.64823,                0.86437,                0.51515,                 1.0902,               0.005578,               0.005578,               0.005578
                    137,                0.99638,                0.68961,                 1.1948,                 0.9336,                0.83157,                0.88712,                0.64733,                0.85812,                0.50958,                 1.0874,               0.005545,               0.005545,               0.005545
                    138,                  1.001,                0.68847,                 1.1892,                0.94076,                0.83262,                0.88882,                0.64922,                0.85586,                0.50895,                  1.082,               0.005512,               0.005512,               0.005512
                    139,                0.99042,                0.68613,                 1.1852,                0.96012,                0.82547,                0.88893,                0.64899,                0.85545,                0.50638,                 1.0807,               0.005479,               0.005479,               0.005479
                    140,                 0.9906,                0.68207,                 1.1839,                0.94655,                0.83451,                0.88987,                0.64874,                0.85265,                 0.5061,                  1.078,               0.005446,               0.005446,               0.005446
                    141,                0.99517,                0.68004,                 1.1924,                0.94898,                 0.8342,                0.88926,                0.65024,                 0.8506,                0.50444,                 1.0799,               0.005413,               0.005413,               0.005413
                    142,                0.99378,                0.67698,                 1.1784,                0.93994,                0.83401,                0.88953,                0.65333,                0.84819,                0.50469,                 1.0763,                0.00538,                0.00538,                0.00538
                    143,                0.98456,                0.67667,                  1.184,                0.96333,                0.83271,                0.89312,                0.65735,                0.84483,                 0.5018,                 1.0749,               0.005347,               0.005347,               0.005347
                    144,                0.98826,                0.67841,                 1.1868,                 0.9467,                0.83225,                  0.893,                0.65386,                0.84044,                0.50202,                 1.0725,               0.005314,               0.005314,               0.005314
                    145,                0.99662,                0.68466,                  1.188,                0.94928,                0.83577,                0.89157,                0.65672,                0.83882,                0.50405,                 1.0709,               0.005281,               0.005281,               0.005281
                    146,                0.97762,                0.67558,                 1.1869,                0.95985,                0.82954,                0.89049,                0.65787,                0.83792,                0.50192,                 1.0701,               0.005248,               0.005248,               0.005248
                    147,                0.97602,                  0.666,                 1.1754,                0.93805,                0.84996,                0.89243,                0.65598,                0.83317,                0.49902,                 1.0634,               0.005215,               0.005215,               0.005215
                    148,                0.97978,                0.67072,                 1.1781,                0.94301,                0.83793,                0.89165,                0.65857,                0.82825,                0.49787,                  1.065,               0.005182,               0.005182,               0.005182
                    149,                0.98481,                 0.6694,                 1.1814,                 0.9448,                0.83655,                0.89211,                0.66055,                0.82887,                0.49621,                 1.0637,               0.005149,               0.005149,               0.005149
                    150,                0.96433,                0.66305,                 1.1703,                0.94264,                0.84669,                0.89559,                0.66079,                 0.8244,                0.49274,                 1.0589,               0.005116,               0.005116,               0.005116
                    151,                0.97431,                0.67318,                 1.1783,                0.95426,                0.82809,                0.89321,                0.66265,                0.82313,                0.48803,                  1.061,               0.005083,               0.005083,               0.005083
                    152,                0.97063,                0.65688,                 1.1697,                0.94248,                0.83707,                0.89499,                0.66313,                0.82225,                0.49091,                 1.0585,                0.00505,                0.00505,                0.00505
                    153,                0.98026,                0.66076,                 1.1736,                0.94684,                0.84151,                 0.8973,                0.66599,                0.82237,                0.48667,                 1.0577,               0.005017,               0.005017,               0.005017
                    154,                0.96708,                0.66357,                 1.1755,                0.94454,                0.84358,                0.89594,                  0.666,                0.81928,                0.48818,                 1.0575,               0.004984,               0.004984,               0.004984
